lon,lat,temperature_2m,precipitation,cloud_cover,wind_speed_10m,last_updated
5.16,48.2,18.2,0.0,80,1.1,2026-09-23T18:47:31Z
5.2,48.2,18.0,0.0,79,1.33,2026-09-23T18:47:31Z
5.26,48.2,18.7,0.0,84,1.06,2026-09-23T18:47:31Z
5.3,48.2,18.2,0.0,84,1.03,2026-09-23T18:47:31Z
5.36,48.2,18.1,0.0,83,0.81,2026-09-23T18:47:31Z
5.4,48.2,18.0,0.0,85,0.85,2026-09-23T18:47:31Z
5.44,48.2,18.1,0.0,86,1.0,2026-09-23T18:47:31Z
5.5,48.2,17.6,0.0,48,1.63,2026-09-23T18:47:31Z
5.56,48.2,18.4,0.0,59,2.41,2026-09-23T18:47:31Z
5.6,48.2,18.8,0.0,93,1.66,2026-09-23T18:47:31Z
5.66,48.2,18.7,0.0,93,1.48,2026-09-23T18:47:31Z
5.7,48.22,17.9,0.0,94,1.57,2026-09-23T18:47:31Z
5.76,48.2,17.5,0.0,92,0.76,2026-09-23T18:47:31Z
5.8,48.2,17.5,0.0,90,0.42,2026-09-23T18:47:31Z
5.86,48.2,17.2,0.0,88,0.82,2026-09-23T18:47:31Z
5.9,48.2,17.6,0.0,86,0.82,2026-09-23T18:47:31Z
5.94,48.2,17.7,0.0,84,0.3,2026-09-23T18:47:31Z
4.7,48.24,17.3,0.0,100,0.89,2026-09-23T18:47:31Z
4.76,48.24,17.6,0.0,100,1.4,2026-09-23T18:47:31Z
4.8,48.24,17.9,0.0,100,1.14,2026-09-23T18:47:31Z
4.86,48.24,17.6,0.0,96,0.92,2026-09-23T18:47:31Z
4.9,48.24,17.8,0.0,82,0.78,2026-09-23T18:47:31Z
4.94,48.24,18.1,0.0,92,0.64,2026-09-23T18:47:31Z
5.0,48.24,17.9,0.0,98,0.94,2026-09-23T18:47:31Z
5.06,48.24,17.8,0.0,99,1.72,2026-09-23T18:47:31Z
5.1,48.24,17.5,0.0,99,1.44,2026-09-23T18:47:31Z
5.16,48.24,18.5,0.0,85,1.3,2026-09-23T18:47:31Z
5.2,48.24,18.1,0.0,80,1.57,2026-09-23T18:47:31Z
5.26,48.24,18.0,0.0,82,1.56,2026-09-23T18:47:31Z
5.3,48.24,18.6,0.0,82,1.12,2026-09-23T18:47:31Z
5.36,48.24,18.5,0.0,90,0.82,2026-09-23T18:47:31Z
5.4,48.24,18.5,0.0,92,0.71,2026-09-23T18:47:31Z
5.44,48.24,18.4,0.0,53,0.6,2026-09-23T18:47:31Z
5.5,48.24,18.4,0.0,19,0.71,2026-09-23T18:47:31Z
5.56,48.24,18.3,0.0,19,1.61,2026-09-23T18:47:31Z
5.6,48.24,18.1,0.0,71,1.72,2026-09-23T18:47:31Z
5.66,48.24,18.0,0.0,95,1.7,2026-09-23T18:47:31Z
5.7,48.24,18.9,0.0,95,1.44,2026-09-23T18:47:31Z
5.76,48.24,17.3,0.0,94,1.28,2026-09-23T18:47:31Z
5.8,48.24,17.6,0.0,93,0.71,2026-09-23T18:47:31Z
5.86,48.24,17.3,0.0,91,0.73,2026-09-23T18:47:31Z
5.9,48.24,17.1,0.0,88,0.6,2026-09-23T18:47:31Z
5.94,48.24,16.6,0.0,86,0.36,2026-09-23T18:47:31Z
4.7,48.3,19.1,0.0,100,0.41,2026-09-23T18:47:31Z
4.76,48.3,19.5,0.0,99,0.63,2026-09-23T18:47:31Z
4.8,48.3,19.2,0.0,100,0.67,2026-09-23T18:47:31Z
4.86,48.3,18.7,0.0,100,0.72,2026-09-23T18:47:31Z
4.9,48.3,18.4,0.0,100,0.86,2026-09-23T18:47:31Z
4.94,48.3,18.3,0.0,100,0.92,2026-09-23T18:47:31Z
5.0,48.3,17.8,0.0,100,1.14,2026-09-23T18:47:31Z
5.06,48.3,17.9,0.0,99,1.25,2026-09-23T18:47:31Z
5.1,48.3,17.2,0.0,96,1.65,2026-09-23T18:47:31Z
5.16,48.3,18.1,0.0,82,0.92,2026-09-23T18:47:31Z
5.2,48.3,17.4,0.0,87,1.3,2026-09-23T18:47:31Z
5.26,48.3,18.1,0.0,95,0.82,2026-09-23T18:47:31Z
5.3,48.3,17.7,0.0,93,1.03,2026-09-23T18:47:31Z
5.36,48.3,18.0,0.0,61,1.68,2026-09-23T18:47:31Z
5.4,48.3,18.2,0.0,41,1.39,2026-09-23T18:47:31Z
5.44,48.3,17.9,0.0,21,1.61,2026-09-23T18:47:31Z
5.5,48.3,18.3,0.0,13,1.56,2026-09-23T18:47:31Z
5.56,48.3,18.6,0.0,18,0.92,2026-09-23T18:47:31Z
5.6,48.3,18.3,0.0,20,1.2,2026-09-23T18:47:31Z
5.66,48.3,18.5,0.0,71,1.14,2026-09-23T18:47:31Z
5.7,48.3,19.2,0.0,94,0.99,2026-09-23T18:47:31Z
5.76,48.3,17.4,0.0,97,1.78,2026-09-23T18:47:31Z
5.8,48.3,17.9,0.0,97,2.05,2026-09-23T18:47:31Z
5.86,48.3,16.6,0.0,94,0.81,2026-09-23T18:47:31Z
5.9,48.3,16.9,0.0,93,0.5,2026-09-23T18:47:31Z
5.94,48.3,17.6,0.0,90,0.5,2026-09-23T18:47:31Z
4.7,48.34,18.7,0.0,95,0.45,2026-09-23T18:47:31Z
4.76,48.34,19.2,0.0,95,0.63,2026-09-23T18:47:31Z
4.8,48.34,18.8,0.0,100,0.4,2026-09-23T18:47:31Z
4.86,48.34,18.0,0.0,100,0.22,2026-09-23T18:47:31Z
4.9,48.34,17.7,0.0,99,0.45,2026-09-23T18:47:31Z
4.94,48.34,17.1,0.0,100,0.5,2026-09-23T18:47:31Z
5.0,48.34,18.3,0.0,100,1.14,2026-09-23T18:47:31Z
5.06,48.34,18.7,0.0,100,1.28,2026-09-23T18:47:31Z
5.1,48.34,18.1,0.0,100,1.92,2026-09-23T18:47:31Z
5.16,48.34,17.2,0.0,87,0.95,2026-09-23T18:47:31Z
5.2,48.34,17.8,0.0,75,0.86,2026-09-23T18:47:31Z
5.26,48.34,18.6,0.0,84,0.92,2026-09-23T18:47:31Z
5.3,48.34,17.8,0.0,93,1.14,2026-09-23T18:47:31Z
5.36,48.34,17.8,0.0,41,1.35,2026-09-23T18:47:31Z
5.4,48.34,17.8,0.0,21,1.28,2026-09-23T18:47:31Z
5.44,48.34,17.6,0.0,20,1.35,2026-09-23T18:47:31Z
5.5,48.34,17.6,0.0,12,1.49,2026-09-23T18:47:31Z
5.56,48.34,17.8,0.0,16,1.77,2026-09-23T18:47:31Z
5.6,48.34,18.8,0.0,17,1.92,2026-09-23T18:47:31Z
5.66,48.34,19.0,0.0,20,1.2,2026-09-23T18:47:31Z
5.7,48.34,19.1,0.0,20,0.91,2026-09-23T18:47:31Z
5.76,48.34,18.0,0.0,96,1.39,2026-09-23T18:47:31Z
5.8,48.34,17.9,0.0,97,1.92,2026-09-23T18:47:31Z
5.86,48.34,17.1,0.0,96,0.72,2026-09-23T18:47:31Z
5.9,48.34,17.1,0.0,92,0.58,2026-09-23T18:47:31Z
5.94,48.34,16.2,0.0,90,0.32,2026-09-23T18:47:31Z
4.7,48.4,17.3,0.0,75,0.61,2026-09-23T18:47:31Z
4.76,48.4,18.1,0.0,97,0.5,2026-09-23T18:47:31Z
4.8,48.4,18.1,0.0,99,0.5,2026-09-23T18:47:31Z
4.86,48.4,18.4,0.0,100,0.42,2026-09-23T18:47:31Z
4.9,48.4,18.6,0.0,99,0.42,2026-09-23T18:47:31Z
4.94,48.4,18.7,0.0,100,0.5,2026-09-23T18:47:31Z
5.0,48.4,18.4,0.0,100,0.63,2026-09-23T18:47:31Z
5.06,48.4,18.4,0.0,100,0.99,2026-09-23T18:47:31Z
5.1,48.4,18.3,0.0,100,1.22,2026-09-23T18:47:31Z
5.16,48.4,17.3,0.0,99,0.92,2026-09-23T18:47:31Z
5.2,48.4,17.6,0.0,90,1.2,2026-09-23T18:47:31Z
5.26,48.4,17.4,0.0,66,1.22,2026-09-23T18:47:31Z
5.3,48.4,17.4,0.0,55,1.14,2026-09-23T18:47:31Z
5.36,48.4,17.7,0.0,37,1.35,2026-09-23T18:47:31Z
5.4,48.4,17.4,0.0,27,1.28,2026-09-23T18:47:31Z
5.44,48.4,17.6,0.0,23,1.28,2026-09-23T18:47:31Z
5.5,48.4,17.5,0.0,13,1.22,2026-09-23T18:47:31Z
5.56,48.4,17.8,0.0,12,1.49,2026-09-23T18:47:31Z
5.6,48.4,17.5,0.0,11,1.77,2026-09-23T18:47:31Z
5.66,48.4,18.4,0.0,19,1.72,2026-09-23T18:47:31Z
5.7,48.4,18.4,0.0,20,0.89,2026-09-23T18:47:31Z
5.76,48.4,18.8,0.0,20,0.86,2026-09-23T18:47:31Z
5.8,48.4,17.8,0.0,22,1.08,2026-09-23T18:47:31Z
5.86,48.4,18.1,0.0,95,1.08,2026-09-23T18:47:31Z
5.9,48.4,18.1,0.0,96,1.02,2026-09-23T18:47:31Z
5.94,48.4,18.2,0.0,92,1.1,2026-09-23T18:47:31Z
4.7,48.46,17.6,0.0,44,0.54,2026-09-23T18:47:31Z
4.76,48.46,17.5,0.0,64,0.76,2026-09-23T18:47:31Z
4.8,48.46,18.1,0.0,73,0.73,2026-09-23T18:47:31Z
4.86,48.46,17.3,0.0,97,0.67,2026-09-23T18:47:31Z
4.9,48.46,17.3,0.0,100,0.61,2026-09-23T18:47:31Z
4.94,48.46,17.9,0.0,100,0.63,2026-09-23T18:47:31Z
5.0,48.46,18.8,0.0,87,0.5,2026-09-23T18:47:31Z
5.06,48.46,18.7,0.0,88,0.78,2026-09-23T18:47:31Z
5.1,48.46,18.0,0.0,87,1.41,2026-09-23T18:47:31Z
5.16,48.46,18.0,0.0,72,0.85,2026-09-23T18:47:31Z
5.2,48.46,17.9,0.0,66,1.0,2026-09-23T18:47:31Z
5.26,48.46,17.5,0.0,55,1.41,2026-09-23T18:47:31Z
5.3,48.46,17.3,0.0,37,1.35,2026-09-23T18:47:31Z
5.36,48.46,18.3,0.0,9,1.5,2026-09-23T18:47:31Z
5.4,48.46,17.6,0.0,3,1.7,2026-09-23T18:47:31Z
5.44,48.46,17.7,0.0,6,1.58,2026-09-23T18:47:31Z
5.5,48.46,17.7,0.0,12,1.14,2026-09-23T18:47:31Z
5.56,48.46,17.9,0.0,13,1.22,2026-09-23T18:47:31Z
5.6,48.46,17.9,0.0,12,1.86,2026-09-23T18:47:31Z
5.66,48.46,17.8,0.0,19,1.75,2026-09-23T18:47:31Z
5.7,48.46,18.9,0.0,21,0.92,2026-09-23T18:47:31Z
5.76,48.46,18.7,0.0,20,1.03,2026-09-23T18:47:31Z
5.8,48.46,18.4,0.0,20,0.6,2026-09-23T18:47:31Z
5.86,48.46,18.5,0.0,76,0.0,2026-09-23T18:47:31Z
5.9,48.46,17.7,0.0,95,0.5,2026-09-23T18:47:31Z
5.94,48.46,17.9,0.0,94,0.85,2026-09-23T18:47:31Z
4.7,48.5,17.5,0.0,14,0.78,2026-09-23T18:47:31Z
4.76,48.5,16.8,0.0,15,0.98,2026-09-23T18:47:31Z
4.8,48.5,17.1,0.0,36,1.08,2026-09-23T18:47:31Z
4.86,48.5,18.1,0.0,56,0.63,2026-09-23T18:47:31Z
4.9,48.5,16.9,0.0,58,0.71,2026-09-23T18:47:31Z
4.94,48.5,18.4,0.0,59,0.63,2026-09-23T18:47:31Z
5.0,48.5,19.0,0.0,48,0.57,2026-09-23T18:47:31Z
5.06,48.5,18.8,0.0,52,0.85,2026-09-23T18:47:31Z
5.1,48.5,17.7,0.0,51,1.33,2026-09-23T18:47:31Z
5.16,48.5,17.7,0.0,53,0.82,2026-09-23T18:47:31Z
5.2,48.5,17.6,0.0,44,0.95,2026-09-23T18:47:31Z
5.26,48.5,17.4,0.0,28,1.28,2026-09-23T18:47:31Z
5.3,48.5,17.4,0.0,17,1.49,2026-09-23T18:47:31Z
5.36,48.5,17.9,0.0,12,1.27,2026-09-23T18:47:31Z
5.4,48.5,18.2,0.0,5,1.49,2026-09-23T18:47:31Z
5.44,48.5,17.9,0.0,2,1.75,2026-09-23T18:47:31Z
5.5,48.5,17.9,0.0,9,1.2,2026-09-23T18:47:31Z
5.56,48.5,18.0,0.0,11,1.27,2026-09-23T18:47:31Z
5.6,48.5,17.5,0.0,12,1.78,2026-09-23T18:47:31Z
5.66,48.5,17.9,0.0,15,1.93,2026-09-23T18:47:31Z
5.7,48.5,18.1,0.0,21,1.25,2026-09-23T18:47:31Z
5.76,48.5,18.4,0.0,22,1.44,2026-09-23T18:47:31Z
5.8,48.52,18.2,0.0,22,1.44,2026-09-23T18:47:31Z
5.86,48.5,18.2,0.0,27,0.36,2026-09-23T18:47:31Z
5.9,48.5,18.1,0.0,27,0.64,2026-09-23T18:47:31Z
5.94,48.5,18.1,0.0,89,0.89,2026-09-23T18:47:31Z
4.7,48.54,17.1,0.0,9,0.98,2026-09-23T18:47:31Z
4.76,48.54,16.8,0.0,11,0.82,2026-09-23T18:47:31Z
4.8,48.54,17.4,0.0,11,0.92,2026-09-23T18:47:31Z
4.86,48.54,17.1,0.0,30,0.73,2026-09-23T18:47:31Z
4.9,48.54,18.0,0.0,35,0.51,2026-09-23T18:47:31Z
4.94,48.54,17.2,0.0,35,0.32,2026-09-23T18:47:31Z
5.0,48.54,17.7,0.0,35,0.51,2026-09-23T18:47:31Z
5.06,48.54,18.2,0.0,24,0.71,2026-09-23T18:47:31Z
5.1,48.54,18.5,0.0,29,0.57,2026-09-23T18:47:31Z
5.16,48.54,18.3,0.0,28,0.92,2026-09-23T18:47:31Z
5.2,48.54,18.0,0.0,27,1.08,2026-09-23T18:47:31Z
5.26,48.54,17.4,0.0,27,1.35,2026-09-23T18:47:31Z
5.3,48.54,17.8,0.0,18,1.2,2026-09-23T18:47:31Z
5.36,48.54,18.0,0.0,11,1.28,2026-09-23T18:47:31Z
5.4,48.54,17.7,0.0,10,1.58,2026-09-23T18:47:31Z
5.44,48.54,17.8,0.0,8,1.84,2026-09-23T18:47:31Z
5.5,48.54,17.9,0.0,8,1.41,2026-09-23T18:47:31Z
5.56,48.54,18.4,0.0,11,1.35,2026-09-23T18:47:31Z
5.6,48.54,18.0,0.0,11,1.58,2026-09-23T18:47:31Z
5.66,48.54,17.7,0.0,19,1.99,2026-09-23T18:47:31Z
5.7,48.54,18.0,0.0,30,0.78,2026-09-23T18:47:31Z
5.76,48.54,18.4,0.0,29,0.81,2026-09-23T18:47:31Z
5.8,48.54,18.6,0.0,21,0.92,2026-09-23T18:47:31Z
5.86,48.54,17.7,0.0,27,0.81,2026-09-23T18:47:31Z
5.9,48.54,19.1,0.0,25,0.36,2026-09-23T18:47:31Z
5.94,48.54,18.9,0.0,36,0.51,2026-09-23T18:47:31Z
4.7,48.6,17.6,0.0,0,1.0,2026-09-23T18:47:31Z
4.76,48.62,17.4,0.0,0,0.73,2026-09-23T18:47:31Z
4.8,48.6,18.5,0.0,2,1.08,2026-09-23T18:47:31Z
4.86,48.6,16.9,0.0,2,0.85,2026-09-23T18:47:31Z
4.9,48.6,17.9,0.0,2,0.51,2026-09-23T18:47:31Z
4.94,48.6,17.3,0.0,23,0.41,2026-09-23T18:47:31Z
5.0,48.6,17.6,0.0,27,0.61,2026-09-23T18:47:31Z
5.06,48.6,17.3,0.0,23,0.71,2026-09-23T18:47:31Z
5.1,48.6,18.3,0.0,19,0.92,2026-09-23T18:47:31Z
5.16,48.6,17.9,0.0,25,0.86,2026-09-23T18:47:31Z
5.2,48.6,17.2,0.0,25,1.12,2026-09-23T18:47:31Z
5.26,48.6,16.4,0.0,27,0.92,2026-09-23T18:47:31Z
5.3,48.6,17.4,0.0,31,1.06,2026-09-23T18:47:31Z
5.36,48.6,17.1,0.0,22,1.36,2026-09-23T18:47:31Z
5.4,48.6,16.8,0.0,14,1.0,2026-09-23T18:47:31Z
5.44,48.6,17.8,0.0,18,1.36,2026-09-23T18:47:31Z
5.5,48.6,18.0,0.0,15,1.49,2026-09-23T18:47:31Z
5.56,48.6,17.9,0.0,14,1.62,2026-09-23T18:47:31Z
5.6,48.6,18.0,0.0,11,1.44,2026-09-23T18:47:31Z
5.66,48.6,18.0,0.0,12,1.97,2026-09-23T18:47:31Z
5.7,48.6,17.6,0.0,23,1.0,2026-09-23T18:47:31Z
5.76,48.6,18.4,0.0,22,1.14,2026-09-23T18:47:31Z
5.8,48.6,18.4,0.0,24,1.25,2026-09-23T18:47:31Z
5.86,48.6,17.6,0.0,33,1.33,2026-09-23T18:47:31Z
5.9,48.6,18.3,0.0,36,0.14,2026-09-23T18:47:31Z
5.94,48.6,18.5,0.0,34,0.41,2026-09-23T18:47:31Z
4.7,48.66,17.5,0.0,0,0.73,2026-09-23T18:47:31Z
4.76,48.66,17.5,0.0,0,0.7,2026-09-23T18:47:31Z
4.8,48.66,17.3,0.0,0,0.7,2026-09-23T18:47:31Z
4.86,48.66,17.5,0.0,0,0.72,2026-09-23T18:47:31Z
4.9,48.66,17.9,0.0,0,0.58,2026-09-23T18:47:31Z
4.94,48.66,18.1,0.0,0,0.7,2026-09-23T18:47:31Z
5.0,48.66,17.6,0.0,22,0.71,2026-09-23T18:47:31Z
5.06,48.66,17.3,0.0,25,0.76,2026-09-23T18:47:31Z
5.1,48.66,17.8,0.0,25,0.67,2026-09-23T18:47:31Z
5.16,48.66,17.6,0.0,15,0.95,2026-09-23T18:47:31Z
5.2,48.66,18.0,0.0,25,1.21,2026-09-23T18:47:31Z
5.26,48.66,18.0,0.0,29,1.3,2026-09-23T18:47:31Z
5.3,48.66,17.9,0.0,30,1.62,2026-09-23T18:47:31Z
5.36,48.66,17.4,0.0,33,1.13,2026-09-23T18:47:31Z
5.4,48.66,17.8,0.0,37,1.41,2026-09-23T18:47:31Z
5.44,48.66,18.1,0.0,21,1.36,2026-09-23T18:47:31Z
5.5,48.66,17.7,0.0,16,1.5,2026-09-23T18:47:31Z
5.56,48.66,17.8,0.0,15,1.62,2026-09-23T18:47:31Z
5.6,48.66,17.6,0.0,14,1.17,2026-09-23T18:47:31Z
5.66,48.66,17.1,0.0,28,1.55,2026-09-23T18:47:31Z
5.7,48.66,17.3,0.0,30,1.17,2026-09-23T18:47:31Z
5.76,48.66,17.9,0.0,29,0.72,2026-09-23T18:47:31Z
5.8,48.66,17.7,0.0,27,1.14,2026-09-23T18:47:31Z
5.86,48.66,16.8,0.0,17,1.17,2026-09-23T18:47:31Z
5.9,48.66,18.9,0.0,16,0.89,2026-09-23T18:47:31Z
5.94,48.66,18.2,0.0,32,0.54,2026-09-23T18:47:31Z
